rank_tfidf,id_consolidado,fuente,titulo,empresa,keyword,ubicacion,modalidad,url,similitud_tfidf,idioma
1302,opcionempleo::jobadarc943d0c113f41a6c5f32efb4081b8768,opcionempleo,Freelance Agent Evaluation Engineer,Mindrift,NLP Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/arc943d0c113f41a6c5f32efb4081b8768,0.005058950815857197,en
1303,opcionempleo::21725,opcionempleo,Freelance Agent Evaluation Engineer (Argentina),Mindrift,NLP Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar21725eb925267e1934b9096b39210966,0.005046421966175082,en
1304,getonboard::head-of-engineering-with-cto-path-rapidseedbox-llc-remote,getonboard,Head of Engineering [with CTO Path],,Software Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/head-of-engineering-with-cto-path-rapidseedbox-llc-remote,0.005038254525724418,en
1305,linkedin::4464393744,linkedin,Sr. Software Developer (.NET) – Integrations Team (Backend),Remitee,Software Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4464393744,0.004971874597648111,en
1306,linkedin::4449885308,linkedin,TTT Data/ELT Engineer Senior - EY Global Delivery Services,EY,Data Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4449885308,0.004963247094972938,en
1307,opcionempleo::90933,opcionempleo,Desarrollador Sr Frontend Developer (React),Evolucionar Consultora,Desarrollador Backend,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ard93bb00f0954c2a90933cb3fbac095e5,0.00495899762989292,es
1308,linkedin::4457104718,linkedin,Senior Software Engineer,BEL USA LLC,Desarrollador Full Stack,Argentina,,https://www.linkedin.com/jobs/view/4457104718,0.004955859278048301,en
1309,linkedin::4443893603,linkedin,"Sr Back-End Engineer (Node.js, Kafka)",GlobalLogic,Desarrollador Backend,Argentina,,https://www.linkedin.com/jobs/view/4443893603,0.004952920050749007,en
1310,getonboard::senior-full-stack-engineer-vequity-remote,getonboard,Senior Full-Stack Engineer,,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-full-stack-engineer-vequity-remote,0.004938994848281064,en
1311,opcionempleo::jobadard05a71ea8938f95a0a847fafbf21da48,opcionempleo,Software Engineer Ii - Aftersale (Buenos Aires),Despegar,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ard05a71ea8938f95a0a847fafbf21da48,0.004891991725124245,es
1312,getonboard::software-engineer-mid-niuro-santiago,getonboard,Front-end Developer with AI,,Software Engineer,Chile,Remoto,https://www.getonbrd.com/jobs/software-engineer-mid-niuro-santiago,0.0048839366488748395,en
1313,opcionempleo::57642,opcionempleo,Data Scientist - AI/ML (Remote) (Argentina),Quik Hire Staffing,Data Scientist,Argentina,,https://www.opcionempleo.com.ar/jobad/are193ac5673c656d57642a29662c5101a,0.004843771687328004,en
1314,getonboard::senior-backend-engineer-niuro-remote,getonboard,Senior Back-end Engineer,,Data Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-backend-engineer-niuro-remote,0.004839662988559871,en
1315,opcionempleo::62829,opcionempleo,Software Engineer Ii - Aftersale,Despegar,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar0013d18b62829c76091a4af161bfbec5,0.004835559191578569,es
1316,linkedin::4446744221,linkedin,"Staff Data Scientist, Marketing",Launch Potato,Data Scientist,La Plata y alrededores,,https://www.linkedin.com/jobs/view/4446744221,0.004808653945697208,en
1317,linkedin::4446729338,linkedin,"Lead Data Scientist, AdTech",Launch Potato,Machine Learning Engineer,La Plata y alrededores,,https://www.linkedin.com/jobs/view/4446729338,0.004808653945697208,en
1318,getonboard::sales-development-representative-lima-bsale-lima,getonboard,Representante de Ventas (SDR) Lima,,NLP Engineer,Peru,Remoto,https://www.getonbrd.com/jobs/sales-development-representative-lima-bsale-lima,0.004783137280575587,es
1319,linkedin::4457605183,linkedin,Master Data Management Specialist,GlobalLogic,Ingeniero de Datos,Argentina,,https://www.linkedin.com/jobs/view/4457605183,0.004740700354068652,en
1320,linkedin::4308184518,linkedin,Senior Backend Developer (Node.js / Nest.js),Proxify,Desarrollador Backend,Argentina,,https://www.linkedin.com/jobs/view/4308184518,0.004696962752245159,en
1321,opcionempleo::jobadar45d92d5eb3714a126ed1922ab87e4a43,opcionempleo,Data Scientist/data Analyst. Jr/ssr Híbrido Amba (Saavedra),Werben HR,Data Scientist,"Saavedra, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ar45d92d5eb3714a126ed1922ab87e4a43,0.004678776620893287,en
1322,linkedin::4461094738,linkedin,Senior Data Analyst (Fully Remote),PadSplit,Data Analyst,Argentina,,https://www.linkedin.com/jobs/view/4461094738,0.004653065312702435,en
1323,linkedin::4418957399,linkedin,"Senior Python Developer (Fullstack, BE-Heavy)",Proxify,Python Developer,Argentina,,https://www.linkedin.com/jobs/view/4418957399,0.004629961224849237,en
1324,linkedin::4430622940,linkedin,Senior Data Engineer,SecurityScorecard,Data Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4430622940,0.004511569225251438,en
1325,linkedin::4430622911,linkedin,Senior Data Engineer,SecurityScorecard,Ingeniero de Datos,Argentina,,https://www.linkedin.com/jobs/view/4430622911,0.004511569225251438,en
1326,linkedin::4439810140,linkedin,Ruby Engineer IRC300153,GlobalLogic,Desarrollador Backend,Argentina,,https://www.linkedin.com/jobs/view/4439810140,0.004458046898251291,en
1327,opcionempleo::182684,opcionempleo,Data Quality Assurance Analyst (Buenos Aires),Assurant,NLP Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arf50b1011d421e182684e64fe3b859d1b,0.004445729866004056,en
1328,getonboard::senior-data-engineer-revel-street-llc-remote,getonboard,Senior Data Engineer,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-data-engineer-revel-street-llc-remote,0.0044178887617526775,en
1329,linkedin::4461392128,linkedin,AI Software Engineer,Marvik,Machine Learning Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4461392128,0.004377475035912999,en
1330,linkedin::4457379399,linkedin,AI Engineer,CRAFTLabs,NLP Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4457379399,0.004368351741963251,en
1331,linkedin::4445439846,linkedin,Machine Learning Engineer (MLOps),Proofpoint,NLP Engineer,"Córdoba, Córdoba, Argentina",,https://www.linkedin.com/jobs/view/4445439846,0.004333941899751993,en
1332,linkedin::4462485746,linkedin,Senior Software Engineer,Warner Bros. Discovery,Software Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4462485746,0.004270394970011986,en
1333,getonboard::sdet-software-development-engineer-in-test-improving-remote,getonboard,SDET (Software Development Engineer in Test),,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/sdet-software-development-engineer-in-test-improving-remote,0.0042008231997782445,en
1334,opcionempleo::683957,opcionempleo,AI Machine Learning Engineer (Argentina),Hire Feed,Machine Learning Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar683957e63ac8088bbcf2b31dadf7bf76,0.004152147574083874,en
1335,linkedin::4436134953,linkedin,AI Engineer - Forward Deployed Engineer,Salesforce,NLP Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4436134953,0.00403756625413635,en
1336,getonboard::senior-backend-engineer-net-integracion-ai-migracion-niuro-remote-d1c3,getonboard,Senior Back-end Engineer (.NET Modernization & Architecture),,Software Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-backend-engineer-net-integracion-ai-migracion-niuro-remote-d1c3,0.004025828284641941,en
1337,opcionempleo::93953,opcionempleo,Machine Learning Engineer (Mlops),Proofpoint,Machine Learning Engineer,Córdoba,,https://www.opcionempleo.com.ar/jobad/arc583af858c44cd3e1028eef4d93953fe,0.00390739287736647,en
1338,getonboard::forward-deployed-engineer-diverse-programmers-remote,getonboard,Forward Deployed Engineer,,Machine Learning,Remoto,Remoto,https://www.getonbrd.com/jobs/forward-deployed-engineer-diverse-programmers-remote,0.0038220995805299356,en
1339,getonboard::applied-ai-developer-apis-and-business-intelligence-paperstreet-web-design-remote,getonboard,"Applied AI Developer, APIs and Business Intelligence",,Full Stack,Remoto,Remoto,https://www.getonbrd.com/jobs/applied-ai-developer-apis-and-business-intelligence-paperstreet-web-design-remote,0.0038118427734303304,en
1340,getonboard::senior-full-stack-python-ai-llm-engineer-improving-remote,getonboard,Senior Python / AI /LLM in Production Engineer,,Machine Learning,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-full-stack-python-ai-llm-engineer-improving-remote,0.003779337583209218,en
1341,getonboard::braze-solutions-lead-zaelot-remote,getonboard,Braze Solutions Lead,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/braze-solutions-lead-zaelot-remote,0.0037131088616036883,en
1342,getonboard::shopify-technical-specialist-commerce-theory-remote,getonboard,Shopify Technical Specialist,,Backend,Remoto,Remoto,https://www.getonbrd.com/jobs/shopify-technical-specialist-commerce-theory-remote,0.0036394373743612414,en
1343,opcionempleo::jobadar469e55cb6b5ab965f26b4cb451d16bfd,opcionempleo,Machine Learning Specialist (Argentina),Hire Feed,Machine Learning Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar469e55cb6b5ab965f26b4cb451d16bfd,0.0036010321050678504,en
1344,opcionempleo::33583,opcionempleo,Machine Learning Specialist (Remote) (Argentina),Hire Feed,Machine Learning Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar038c1c8cd33583d256dda2cd95c4dfc9,0.0036010321050678504,en
1345,linkedin::4409698625,linkedin,AWS Data Engineer Senior,JPMorganChase,Data Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4409698625,0.00358558097223088,en
1346,linkedin::4419885861,linkedin,Senior Data Scientist,Proofpoint,NLP Engineer,"Córdoba, Córdoba, Argentina",,https://www.linkedin.com/jobs/view/4419885861,0.0035384220339430604,en
1347,linkedin::4459326394,linkedin,Senior Fullstack Developer,Unravel,Desarrollador Full Stack,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4459326394,0.003508371050495269,en
1348,getonboard::senior-frontend-engineer-react-net-backend-exposure-niuro-remote,getonboard,Senior Front-end Engineer (React + .NET/Back-end Exposure),,Data Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-frontend-engineer-react-net-backend-exposure-niuro-remote,0.0034926703837954735,en
1349,opcionempleo::79510,opcionempleo,Machine Learning Researcher (Remote) (Argentina),Quik Hire Staffing,Machine Learning Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ara3ecee054cd79510dcd062715c9875a5,0.0033911735639761084,en
1350,getonboard::senior-analytics-consultant-decision-point-latam-ciudad-de-mexico-santiago,getonboard,Senior Analytics Consultant,,Data Engineer,"Mexico, Chile",Híbrido,https://www.getonbrd.com/jobs/senior-analytics-consultant-decision-point-latam-ciudad-de-mexico-santiago,0.0033798136225361977,en
1351,getonboard::senior-salesforce-administrator-dillo-tech-remote,getonboard,Sr. Salesforce/Certina Administrator,,Software Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-salesforce-administrator-dillo-tech-remote,0.0033376305004891864,en
1352,linkedin::4460114076,linkedin,Data Scientist – Senior,PwC,NLP Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4460114076,0.003245781424067163,en
1353,opcionempleo::550411,opcionempleo,Desarrollador Full Stack Senior — ERP y E‑commerce (Rincón de los Sauces),Steinhardt,Desarrollador Full Stack,Argentina,,https://www.opcionempleo.com.ar/jobad/ar550411fb82ecfd3179abb30f9667d6cd,0.0031650518994680386,es
1354,opcionempleo::jobadar2ff50bb4cc89b25ae86a4b6b8707db9c,opcionempleo,Senior Data Scientist (Argentina),Proofpoint,Data Scientist,Argentina,,https://www.opcionempleo.com.ar/jobad/ar2ff50bb4cc89b25ae86a4b6b8707db9c,0.003151127129862555,en
1355,opcionempleo::53704,opcionempleo,Machine Learning Analyst (Remote) (Argentina),Hire Feed,Machine Learning Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar53704e2073789ccca8a6bc779f274ea8,0.0030044191797478363,en
1356,getonboard::senior-data-engineer-databricks-integratz-remote-c63f,getonboard,Senior Data Engineer (Databricks),,Data Analyst,Chile,Híbrido,https://www.getonbrd.com/jobs/senior-data-engineer-databricks-integratz-remote-c63f,0.002991955420028983,en
1357,getonboard::software-engineer-niuro-remote,getonboard,"Back-end Engineer (Python, AWS, AI Agents)",,Machine Learning,Remoto,Remoto,https://www.getonbrd.com/jobs/software-engineer-niuro-remote,0.00290557866588218,en
1358,getonboard::backend-full-stack-engineer-niuro-santiago,getonboard,Senior Back-end Developer,,Data Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/backend-full-stack-engineer-niuro-santiago,0.002902471091465954,en
1359,opcionempleo::807883279,opcionempleo,Machine Learning Engineer - Computer Vision (Remote) (Argentina),Hire Feed,Machine Learning Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/arcde2dca1fa298db807883279c7303b25,0.002800300230999294,en
1360,getonboard::senior-backend-engineer-legacy-maintenance-tax-niuro-remote,getonboard,Senior Back-end Engineer (Legacy Maintenance & Tax),,Software Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-backend-engineer-legacy-maintenance-tax-niuro-remote,0.0027489025067044238,en
1361,linkedin::4450168604,linkedin,Transactional Revenue Intelligence & Systems Analyst,Koronet,Data Scientist,Argentina,,https://www.linkedin.com/jobs/view/4450168604,0.0027447994405870348,en
1362,linkedin::4440794685,linkedin,Principal NLP Scientist,Sourceability,NLP Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4440794685,0.00270991350732709,en
1363,getonboard::paid-media-manager-lineout-media-remote-7477,getonboard,Paid Media Manager,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/paid-media-manager-lineout-media-remote-7477,0.002656532264011068,en
1364,getonboard::senior-full-stack-engineer-bavardio-remote,getonboard,Senior Full-Stack Engineer,,Software Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-full-stack-engineer-bavardio-remote,0.0025665485499221084,en
1365,linkedin::4460396767,linkedin,Machine Learning Engineer,SunnyData,Data Scientist,Argentina,,https://www.linkedin.com/jobs/view/4460396767,0.0025514510073736773,en
1366,getonboard::executive-marketing-assistant-gro-inc-remote,getonboard,Executive & Marketing Assistant,,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/executive-marketing-assistant-gro-inc-remote,0.0024021806718077677,en
1367,getonboard::databricks-engineer-tax-audit-improving-remote,getonboard,Databricks Engineer (Tax & Audit),,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/databricks-engineer-tax-audit-improving-remote,0.0023419413020145255,en
1368,opcionempleo::19974,opcionempleo,Sr. Data Scientist I (Argentina),TrueML,Data Scientist,Argentina,,https://www.opcionempleo.com.ar/jobad/ara61a19974dd15d17d7b8e28f620f3819,0.002339165549281235,en
1369,getonboard::bookkeeping-operations-va-cactus-blossom-financial-remote,getonboard,Operations Assistant,,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/bookkeeping-operations-va-cactus-blossom-financial-remote,0.0022985176579173585,en
1370,getonboard::lead-principal-architect-latam-emea-praxis-it-company-inc-remote,getonboard,Lead Principal Architect – LATAM/EMEA,,Data Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/lead-principal-architect-latam-emea-praxis-it-company-inc-remote,0.0022614465722272077,en
1371,getonboard::lead-frontend-engineer-react-backend-net-exposure-niuro-remote,getonboard,Lead Front-end Engineer (React + Back-end/.NET Exposure),,Software Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/lead-frontend-engineer-react-backend-net-exposure-niuro-remote,0.0022362246963977973,en
1372,opcionempleo::03388,opcionempleo,Machine Learning Engineer (Argentina),Hire Feed,Machine Learning Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar2e3dc03388b311c754492178e786779c,0.0022159652220219276,en
1373,linkedin::4439673033,linkedin,Research Scientist / Research Engineer,adaption,Data Scientist,Argentina,,https://www.linkedin.com/jobs/view/4439673033,0.0022095269967053765,en
1374,getonboard::business-solutions-architect-worksuite-inc-remote,getonboard,Business Solutions Architect,,Python Developer,Remoto,Remoto,https://www.getonbrd.com/jobs/business-solutions-architect-worksuite-inc-remote,0.0021891809102441654,en
1375,opcionempleo::6634234,opcionempleo,Machine Learning Engineer - AI (Remote) (Argentina),Hire Feed,Machine Learning Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar6634234f594d35ee0d0006b3a80a684c,0.0021712207910921256,en
1376,getonboard::technical-solutions-manager-my-legal-academy-remote,getonboard,Technical Solutions Manager,,Software Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/technical-solutions-manager-my-legal-academy-remote,0.002163269830369033,en
1377,getonboard::principal-net-engineer-trading-systems-niuro-remote,getonboard,Principal .NET Engineer (Trading Systems),,Data Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/principal-net-engineer-trading-systems-niuro-remote,0.0020330672082912262,en
1378,getonboard::performance-marketer-creative-strategist-mc-compound-digitial-remote,getonboard,Performance Marketer & Creative Strategist,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/performance-marketer-creative-strategist-mc-compound-digitial-remote,0.0019689731435795763,en
1379,linkedin::4452355778,linkedin,Software Engineer,Singular,Python Developer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4452355778,0.0019597048758543288,en
