rank_final,id_consolidado,fuente,titulo,empresa,keyword,ubicacion,modalidad,url,score_final,similitud_embed,similitud_tfidf,rank_embed,rank_tfidf
1167,linkedin::4461094738,linkedin,Senior Data Analyst (Fully Remote),PadSplit,Data Analyst,Argentina,,https://www.linkedin.com/jobs/view/4461094738,0.23585353924879243,0.23171829,0.0046530653127024,993,1322
1168,getonboard::cientifico-de-datos-atentus-santiago,getonboard,Científico de Datos,,Data Analyst,Chile,Híbrido,https://www.getonbrd.com/jobs/cientifico-de-datos-atentus-santiago,0.23572153782796296,0.13594992,0.0786705458039397,1356,104
1169,linkedin::4459020243,linkedin,Senior Data Analytics Engineer,Trafilea,Ingeniero de Datos,Argentina,,https://www.linkedin.com/jobs/view/4459020243,0.23503150503944398,0.21495229,0.0171149627878487,1078,993
1170,getonboard::nearshore-senior-qa-engineer-tential-remote,getonboard,Nearshore Senior QA Engineer,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/nearshore-senior-qa-engineer-tential-remote,0.2347952975737243,0.23688257,0.0,959,1401
1171,linkedin::4458189293,linkedin,Full Stack Developer,Darwin AI,Desarrollador Full Stack,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4458189293,0.23402360928293722,0.21804205,0.0140982988235311,1063,1065
1172,opcionempleo::10406,opcionempleo,Topógrafo Minero: Levantamientos Y Análisis De Datos Buenos Aires,Minera Santa Cruz,Ingeniero de Datos,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar9266a1d10406c5c6801879e24bf7a5d8,0.23382866129869123,0.18269272,0.0413282772331725,1253,568
1173,linkedin::4459105143,linkedin,Analytics Analyst,Homera Health,Data Analyst,Argentina,,https://www.linkedin.com/jobs/view/4459105143,0.2337257696293203,0.22381619,0.0094456486456484,1033,1186
1174,bumeran::1118416664,bumeran,Desarrollador/a Full Stack | IA & Data,Confidencial,Software Engineer,CABA,Híbrido,https://www.bumeran.com.ar/empleos/desarrollador-a-full-stack-|-ia-data-1118416664.html,0.2331054094310627,0.20652573,0.0224385996746437,1123,891
1175,linkedin::4409698625,linkedin,AWS Data Engineer Senior,JPMorganChase,Data Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4409698625,0.2329867441422175,0.23079668,0.0035855809722308,997,1345
1176,opcionempleo::jobadar6c7a26e5c8c1e26c52fb312a32bd12cf,opcionempleo,Software Engineer Sr (Buenos Aires),Invertir en Bolsa,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar6c7a26e5c8c1e26c52fb312a32bd12cf,0.23278164439756868,0.19189608,0.0335570007174571,1206,691
1177,getonboard::databricks-engineer-tax-audit-improving-remote,getonboard,Databricks Engineer (Tax & Audit),,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/databricks-engineer-tax-audit-improving-remote,0.23264024207392772,0.23212585,0.0023419413020145,988,1367
1178,getonboard::senior-full-stack-nestjs-react-latam-bc-tecnologia-remote,getonboard,Senior Full-Stack NestJS React (LATAM),,Full Stack,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-full-stack-nestjs-react-latam-bc-tecnologia-remote,0.23262782042816418,0.19205867,0.0333356588055574,1205,695
1179,opcionempleo::3501818,opcionempleo,Desarrollador Fullstack Ssr & Sr,Werben HR,Desarrollador Full Stack,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar44aaa5aa6d3501818e2582358a14fa26,0.2313517728765479,0.18029049,0.0416485735520251,1266,563
1180,linkedin::4453298560,linkedin,AI Data Engineer Ssr.,Acciona IT,Ingeniero de Datos,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4453298560,0.23036037450704885,0.2090986,0.0187429345157191,1117,957
1181,getonboard::analista-desarrollador-senior-as-400-agilistik-santiago,getonboard,Analista Desarrollador Senior As/400,,NLP Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/analista-desarrollador-senior-as-400-agilistik-santiago,0.2302964814822236,0.16383456,0.0537256824832729,1314,341
1182,getonboard::full-stack-engineer-dynamic-devs-santiago-ace2,getonboard,Full-Stack Engineer (TypeScript/React),,Python Developer,Chile,Remoto,https://www.getonbrd.com/jobs/full-stack-engineer-dynamic-devs-santiago-ace2,0.230027482051403,0.20341536,0.0229335041211487,1155,879
1183,linkedin::4449885308,linkedin,TTT Data/ELT Engineer Senior - EY Global Delivery Services,EY,Data Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4449885308,0.22995866876032933,0.22658542,0.0049632470949729,1022,1306
1184,opcionempleo::534163,opcionempleo,Data Scientist - Python (Remote) (Argentina),Hire Feed,Data Scientist,Argentina,,https://www.opcionempleo.com.ar/jobad/ar5d534163f01e730d20fd529e68133f0d,0.22957584764403283,0.23034547,0.0018161894940807,999,1383
1185,getonboard::full-stack-engineer-dynamic-devs-santiago-6020,getonboard,Full-Stack Engineer (Java/angular),,Python Developer,Chile,Híbrido,https://www.getonbrd.com/jobs/full-stack-engineer-dynamic-devs-santiago-6020,0.22935226344417461,0.20458683,0.0216077167084399,1141,905
1186,opcionempleo::28729,opcionempleo,Sr Software Engineer Ios,PedidosYa,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar28729aaf50015e1c3959c6ccaefa49e4,0.22933557298889795,0.1751656,0.0443616246274691,1284,519
1187,linkedin::4449919409,linkedin,Senior AI-Native Engineering Lead - Remote - Latin America,FullStack,NLP Engineer,"Rosario, Santa Fe",,https://www.linkedin.com/jobs/view/4449919409,0.22932312817643774,0.21274607,0.0152765204136203,1098,1033
1188,linkedin::4446382682,linkedin,Senior Machine Learning Engineer,GoFundMe,Data Scientist,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4446382682,0.22907409787361285,0.22057268,0.009066115146868,1052,1203
1189,getonboard::media-buyer-google-ads-page-boosts-remote,getonboard,Media Buyer (Google Ads),,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/media-buyer-google-ads-page-boosts-remote,0.22896122485898868,0.22255355,0.0074633386033709,1043,1253
1190,getonboard::full-stack-engineer-dynamic-devs-santiago-717f,getonboard,Full-Stack Engineer,,Python Developer,Peru,Híbrido,https://www.getonbrd.com/jobs/full-stack-engineer-dynamic-devs-santiago-717f,0.22893193134964096,0.20253593,0.0229335041211487,1165,880
1191,linkedin::4457444560,linkedin,Data Scientist,Scale Up Recruiting Partners,Data Scientist,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4457444560,0.22819620589200948,0.21250968,0.0147594921061103,1099,1048
1192,getonboard::backend-developer-senior-java-springboot-3it-santiago,getonboard,Back-end Developer Senior (Java + Spring Boot),,NLP Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/backend-developer-senior-java-springboot-3it-santiago,0.22819001217983217,0.20499745,0.020568130419353,1137,919
1193,opcionempleo::3263417912,opcionempleo,Machine Learning Engineer Buenos Aires,Grupo Prominente,Machine Learning Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ara3263417912b35c447dbb7e17f13623f,0.22767880850900302,0.2020344,0.0225432410517786,1167,889
1194,opcionempleo::jobadar6a3a25abd9dca28ac0d76f6a14d3307e,opcionempleo,Machine Learning Engineer Buenos Aires (Argentina),Grupo Prominente,Machine Learning Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar6a3a25abd9dca28ac0d76f6a14d3307e,0.22762927745377173,0.20199464,0.0225432410517786,1168,888
1195,getonboard::performance-marketing-manager-my-legal-academy-remote,getonboard,Performance Marketing Manager,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/performance-marketing-manager-my-legal-academy-remote,0.22761079354919986,0.21581358,0.0118395448458525,1074,1127
1196,getonboard::analista-qa-semi-senior-tcit-santiago-242f,getonboard,QA Automation Engineer,,Backend,Chile,Remoto,https://www.getonbrd.com/jobs/analista-qa-semi-senior-tcit-santiago-242f,0.22732626907088288,0.1812968,0.0383697130856342,1259,621
1197,getonboard::technical-product-manager-dynamic-devs-santiago-53f9,getonboard,Technical Product Manager,,NLP Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/technical-product-manager-dynamic-devs-santiago-53f9,0.22701411016587947,0.16246991,0.0527428797503042,1319,354
1198,opcionempleo::941006,opcionempleo,"Staff Software Engineer, Credit Tech Lead & Architect",Ualá,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar04d17bfcbca0ec27d6bd941006db7e92,0.22694162425509576,0.21842538,0.0094030790232268,1062,1190
1199,getonboard::ai-engineer-senior-ia-generativa-bc-tecnologia-santiago,getonboard,AI Engineer IA Generativa,,Machine Learning,Chile,Híbrido,https://www.getonbrd.com/jobs/ai-engineer-senior-ia-generativa-bc-tecnologia-santiago,0.22650192462854263,0.16138425,0.053264775706557,1322,347
1200,getonboard::sr-front-end-software-engineer-improving-remote,getonboard,Sr. Front-end Software Engineer ( Angular),,Software Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/sr-front-end-software-engineer-improving-remote,0.22624498670691262,0.23001899,0.0,1003,1397
1201,linkedin::4461900789,linkedin,Senior Python Developer,EPAM Systems,Python Developer,Argentina,,https://www.linkedin.com/jobs/view/4461900789,0.22614262571313382,0.21227576,0.0136650051174292,1102,1072
1202,bumeran::1118378005,bumeran,Desarrollador/a Mobile,Confidencial,Software Engineer,CABA,Híbrido,https://www.bumeran.com.ar/empleos/desarrollador-a-mobile-1118378005.html,0.22570211794746453,0.17406693,0.0429549652785959,1288,544
1203,linkedin::4437077181,linkedin,Senior Software Engineer - Fountain One,Fountain,Software Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4437077181,0.22565140038414377,0.2168152,0.0098475752668687,1072,1174
1204,getonboard::desarrollador-fullstack-java-spring-boot-angular-3it-santiago,getonboard,Desarrollador Full-Stack Java Spring Boot + Angular,,NLP Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/desarrollador-fullstack-java-spring-boot-angular-3it-santiago,0.22531504308006747,0.22216731,0.0054975417034851,1047,1291
1205,getonboard::senior-full-stack-engineer-net-y-react-maxxa-remote,getonboard,Senior Full-Stack Engineer — .NET y React,,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-full-stack-engineer-net-y-react-maxxa-remote,0.2251011710736609,0.16920254,0.0463454721987934,1301,482
1206,getonboard::desarrollador-fullstack-semi-senior-hf-solutions-santiago,getonboard,Desarrollador Full-Stack Semi Senior,,Backend,Chile,Híbrido,https://www.getonbrd.com/jobs/desarrollador-fullstack-semi-senior-hf-solutions-santiago,0.22477846312224253,0.17832972,0.0390830074661798,1275,613
1207,linkedin::4454433654,linkedin,Software Engineer - Rust - Consumer,Kraken,Software Engineer,Argentina,,https://www.linkedin.com/jobs/view/4454433654,0.22473685642643015,0.21740378,0.0088241459589326,1068,1214
1208,getonboard::ingeniero-a-de-datos-big-data-aws-bc-tecnologia-remote,getonboard,Ingeniero/a de Datos | Big Data & AWS,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/ingeniero-a-de-datos-big-data-aws-bc-tecnologia-remote,0.22436298381300523,0.16338694,0.0503867247945884,1315,406
1209,bumeran::1118360815,bumeran,Desarrollador Web Fullstack,SESNICH - VILLALONGA CEREALES SA,Software Engineer,"Rosario, Santa Fe",Híbrido,https://www.bumeran.com.ar/empleos/desarrollador-web-fullstack-sesnich-villalonga-cereales-sa-1118360815.html,0.22392047544141674,0.18564703,0.0328884424624681,1241,700
1210,linkedin::4446744221,linkedin,"Staff Data Scientist, Marketing",Launch Potato,Data Scientist,La Plata y alrededores,,https://www.linkedin.com/jobs/view/4446744221,0.2238925211760739,0.22191575,0.0048086539456972,1048,1316
1211,linkedin::4403519717,linkedin,Sr Software Engineer,Xepelin,Software Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4403519717,0.2238227655531772,0.14327934,0.0656091755600649,1345,184
1212,linkedin::4446729338,linkedin,"Lead Data Scientist, AdTech",Launch Potato,Machine Learning Engineer,La Plata y alrededores,,https://www.linkedin.com/jobs/view/4446729338,0.2235942510414152,0.22167632,0.0048086539456972,1050,1317
1213,getonboard::ai-security-engineer-appliedsystems-com-remote,getonboard,Senior AI Security Engineer,,Machine Learning,Remoto,Remoto,https://www.getonbrd.com/jobs/ai-security-engineer-appliedsystems-com-remote,0.22319699266188045,0.2177105,0.0076304156139084,1066,1244
1214,bumeran::1118430946,bumeran,Desarrollador BACKEND PYTHON +IA+Agentes Sr/ Software Financiero / REMOTO para ARGENTINA,Kaizen Recursos Humanos,Software Engineer,CABA,Remoto,https://www.bumeran.com.ar/empleos/desarrollador-backend-python-iaagentes-sr-software-financiero-remoto-para-argentina-kaizen-recursos-humanos-1118430946.html,0.22201739035718576,0.18079484,0.03546075128738,1262,670
1215,linkedin::4432546486,linkedin,Senior dbt Developer (Analytics Engineer),Proxify,Data Engineer,Argentina,,https://www.linkedin.com/jobs/view/4432546486,0.22200175454368543,0.20503914,0.0166923443023142,1136,1004
1216,opcionempleo::02559,opcionempleo,Senior Data Analyst: Bi & Automation Architect,GMA Consultores,Data Analyst,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar9000b03c608c02559e31bcc02f83f71a,0.2209692868121838,0.21457914,0.0086696336847682,1081,1219
1217,getonboard::senior-full-stack-engineer-go-react-native-california-injury-group-apc-remote,getonboard,Senior Full-Stack Engineer (Go + Next.JS + React Native),,Backend,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-full-stack-engineer-go-react-native-california-injury-group-apc-remote,0.22083662716971583,0.21799903,0.0059411456136862,1064,1275
1218,getonboard::principal-data-scientist-niuro-remote-83e7,getonboard,Principal Data Scientist,,Data Scientist,Remoto,Remoto,https://www.getonbrd.com/jobs/principal-data-scientist-niuro-remote-83e7,0.22070912563310882,0.21403727,0.0089273119848521,1086,1210
1219,linkedin::4450288435,linkedin,Golang Developer,Capgemini Engineering,Desarrollador Backend,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4450288435,0.22053558559033104,0.20510632,0.0157297266303083,1134,1018
1220,opcionempleo::jobadarafddde76bb2ec95da28b4602e1989f32,opcionempleo,Desarrollador/a Mobile React Native Buenos Aires,Grupo Prominente,Desarrollador Backend,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arafddde76bb2ec95da28b4602e1989f32,0.21999873308118675,0.18610394,0.030099119004021,1233,759
1221,getonboard::shopify-technical-specialist-commerce-theory-remote,getonboard,Shopify Technical Specialist,,Backend,Remoto,Remoto,https://www.getonbrd.com/jobs/shopify-technical-specialist-commerce-theory-remote,0.21993236566920482,0.22024795,0.0036394373743612,1057,1342
1222,opcionempleo::7581546,opcionempleo,Desarrollador Backend Senior (Buenos Aires),Werben HR,Desarrollador Backend,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar72efc01b7581546daba541741411a057,0.21975220037475643,0.21368514,0.0086054211337636,1092,1220
1223,linkedin::4450284978,linkedin,Golang Developer,Capgemini,Desarrollador Backend,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4450284978,0.2195553914206217,0.20431949,0.0157297266303083,1146,1017
1224,linkedin::4441127285,linkedin,"Senior, Java Software Engineer",The Walt Disney Company,Software Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4441127285,0.21951775887153316,0.21152191,0.0101335790611262,1105,1166
1225,linkedin::4444463689,linkedin,Senior Data Scientist,"Solvd, Inc.",Data Scientist,Argentina,,https://www.linkedin.com/jobs/view/4444463689,0.2178863963931236,0.21319777,0.0078236654803953,1094,1239
1226,getonboard::mobile-developer-ios-swift-42labs-remote,getonboard,Mobile Developer iOS Swift,,Backend,Remoto,Remoto,https://www.getonbrd.com/jobs/mobile-developer-ios-swift-42labs-remote,0.21778173303264442,0.19897576,0.0187627447759598,1177,956
1227,linkedin::4448703595,linkedin,Sr Lead Software Engineer - AI Agents,JPMorganChase,Machine Learning Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4448703595,0.2160815658381693,0.2138829,0.006172574603678,1089,1269
1228,linkedin::4457988165,linkedin,Data Analyst,AppDirect,Data Analyst,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4457988165,0.215885451769198,0.20574309,0.0123488347574419,1127,1110
1229,linkedin::4458303320,linkedin,Data Analyst,AppHelp by AppDirect,Data Analyst,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4458303320,0.21586490933708619,0.2057266,0.0123488347574419,1128,1111
1230,getonboard::desarrollador-a-full-stack-java-react-bc-tecnologia-santiago,getonboard,Desarrollador(a) Full-Stack Java/React,,Full Stack,Chile,Híbrido,https://www.getonbrd.com/jobs/desarrollador-a-full-stack-java-react-bc-tecnologia-santiago,0.21551952799431925,0.18593538,0.0274475041039827,1236,799
1231,getonboard::technical-lead-capital-express-santiago,getonboard,Technical Lead,,Software Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/technical-lead-capital-express-santiago,0.2147503013134951,0.13556218,0.0659453117638485,1358,181
1232,bumeran::1118383518,bumeran,Desarrollador BACKEND PYTHON con IA Sr/ Multinacional de Software Financiero / REMOTO para ARGENTINA,Kaizen Recursos Humanos,Software Engineer,CABA,Remoto,https://www.bumeran.com.ar/empleos/desarrollador-backend-python-con-ia-sr-multinacional-de-software-financiero-remoto-para-argentina-kaizen-recursos-humanos-1118383518.html,0.21449988723775415,0.17986915,0.031507867367006,1269,735
1233,linkedin::4462798258,linkedin,Senior Software Engineer,Cloudbeds,Software Engineer,"Córdoba, Córdoba, Argentina",,https://www.linkedin.com/jobs/view/4462798258,0.21440983211864342,0.210118,0.0080473000762209,1112,1230
1234,linkedin::4464074082,linkedin,"Senior Software Engineer (Python/Flask+React) - Remote, Latin America",Bluelight,Python Developer,Salta y alrededores,,https://www.linkedin.com/jobs/view/4464074082,0.21423923500554762,0.20424676,0.0124841338064755,1148,1104
1235,linkedin::4464081072,linkedin,"Senior Software Engineer (Python/Flask+React) - Remote, Latin America",Bluelight,Software Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4464081072,0.21423923500554762,0.20424676,0.0124841338064755,1147,1103
